msgid,openatv,openhdf,openpli,openvix,APPEARANCES,UNIQUES,DUPLICATES,EMPTIES
View list of available multimedia extensions.,แสดงรายการส่วนเพิ่มเติมสำหรับมัลติมีเดีย,แสดงรายการส่วนเพิ่มเติมสำหรับมัลติมีเดีย,แสดงรายการส่วนเพิ่มเติมสำหรับมัลติมีเดีย,แสดงรายการส่วนเพิ่มเติมสำหรับมัลติมีเดีย,4,1,3,0
View list of available networking extensions,แสดงรายการส่วนเพิ่มเติมสำหรับเครือข่าย,แสดงรายการส่วนเพิ่มเติมสำหรับเครือข่าย,แสดงรายการส่วนเพิ่มเติมสำหรับเครือข่าย,แสดงรายการส่วนเพิ่มเติมสำหรับเครือข่าย,4,1,3,0
View list of available recording extensions,แสดงรายการส่วนเพิ่มเติมช่วยบันทึกรายการ,แสดงรายการส่วนเพิ่มเติมช่วยบันทึกรายการ,แสดงรายการส่วนเพิ่มเติมช่วยบันทึกรายการ,แสดงรายการส่วนเพิ่มเติมช่วยบันทึกรายการ,4,1,3,0
View list of available skins,แสดงรายการของสกินที่ใช้งานได้,แสดงรายการของสกินที่ใช้งานได้,แสดงรายการของสกินที่ใช้งานได้,แสดงรายการของสกินที่ใช้งานได้,4,1,3,0
View list of available software extensions,แสดงรายการซอพท์แวร์ที่สามารถติดตั้งเพิ่มเติมได้,แสดงรายการซอพท์แวร์ที่สามารถติดตั้งเพิ่มเติมได้,แสดงรายการซอพท์แวร์ที่สามารถติดตั้งเพิ่มเติมได้,แสดงรายการซอพท์แวร์ที่สามารถติดตั้งเพิ่มเติมได้,4,1,3,0
View list of available system extensions,แสดงรายการส่วนเพิ่มเติมระบบที่สามารถติดตั้งได้,แสดงรายการส่วนเพิ่มเติมระบบที่สามารถติดตั้งได้,แสดงรายการส่วนเพิ่มเติมระบบที่สามารถติดตั้งได้,แสดงรายการส่วนเพิ่มเติมระบบที่สามารถติดตั้งได้,4,1,3,0
View teletext...,อ่านเทเลเท็กซ์...,อ่านเทเลเท็กซ์...,อ่านเทเลเท็กซ์...,อ่านเทเลเท็กซ์...,4,1,3,0
"View, install and remove available or installed packages.",,,ตรวจดู ติดตั้งหรือลบส่วนประกอบ,,1,1,0,0
Voltage mode,,'','','',3,0,0,3
Volume,,,ระดับเสียง,,1,1,0,0
W,,'','','',3,0,0,3
WEP,,'','','',3,0,0,3
WPA,,'','','',3,0,0,3
WPA or WPA2,WPA หรือ WPA2,WPA หรือ WPA2,WPA หรือ WPA2,WPA หรือ WPA2,4,1,3,0
WPA2,,'','','',3,0,0,3
WSS on 4:3,WSS บน 4:3,WSS บน 4:3,WSS บน 4:3,WSS บน 4:3,4,1,3,0
Waiting,กำลังคอย...,กำลังคอย...,กำลังคอย...,กำลังคอย...,4,1,3,0
Wed,พุธ,พุธ,พุธ,พุธ,4,1,3,0
Wednesday,วันพุธ,วันพุธ,วันพุธ,วันพุธ,4,1,3,0
Weekday,วันธรรมดา,วันธรรมดา,วันธรรมดา,วันธรรมดา,4,1,3,0
Welcome...,,,ยินดีต้อนรับ...,,1,1,0,0
West,ตะวันตก,ตะวันตก,ตะวันตก,ตะวันตก,4,1,3,0
Where to save temporary timeshift recordings?,ท่านต้องบันทึกไฟล์สำหรับควบคุมรายการสดไว้ที่ไหน?,ท่านต้องบันทึกไฟล์สำหรับควบคุมรายการสดไว้ที่ไหน?,ท่านต้องบันทึกไฟล์สำหรับควบคุมรายการสดไว้ที่ไหน?,ท่านต้องบันทึกไฟล์สำหรับควบคุมรายการสดไว้ที่ไหน?,4,1,3,0
Wireless LAN,แลนแบบไร้สาย,แลนแบบไร้สาย,แลนแบบไร้สาย,แลนแบบไร้สาย,4,1,3,0
Write error while recording. Disk full?\n,,เกิดข้อผิดพลาดในการบันทึกรายการ ไดรฟ์เต็มหรือไม่?\n,เกิดข้อผิดพลาดในการบันทึกรายการ ไดรฟ์เต็มหรือไม่?\n,เกิดข้อผิดพลาดในการบันทึกรายการ ไดรฟ์เต็มหรือไม่?\n,3,1,2,0
Write failed!,พบข้อผิดพลาดในการเขียนข้อมูล!,พบข้อผิดพลาดในการเขียนข้อมูล!,พบข้อผิดพลาดในการเขียนข้อมูล!,พบข้อผิดพลาดในการเขียนข้อมูล!,4,1,3,0
YPbPr,,'','','',3,0,0,3
Year,ปี,ปี,ปี,ปี,4,1,3,0
Yes,ใช่,ใช่,ใช่,ใช่,4,1,3,0
"Yes, and delete this movie",ใช่ - ต้องการที่จะลบภาพยนต์นี้,ใช่ - ต้องการที่จะลบภาพยนต์นี้,ใช่ - ต้องการที่จะลบภาพยนต์นี้,ใช่ - ต้องการที่จะลบภาพยนต์นี้,4,1,3,0
"Yes, returning to movie list",ใช่ - กลับไปที่สารบัญ Movie,ใช่ - กลับไปที่สารบัญ Movie,ใช่ - กลับไปที่สารบัญ Movie,,3,1,2,0
You can cancel the installation.,ท่านสามารถยกเลิกการติดตั้งได้,ท่านสามารถยกเลิกการติดตั้งได้,ท่านสามารถยกเลิกการติดตั้งได้,ท่านสามารถยกเลิกการติดตั้งได้,4,1,3,0
You can cancel the removal.,ท่านสามารถยกเลิกการลบได้,ท่านสามารถยกเลิกการลบได้,ท่านสามารถยกเลิกการลบได้,ท่านสามารถยกเลิกการลบได้,4,1,3,0
You can install this plugin.,ท่านสามารถติดตั้งปลั๊กอินตัวนี้ได้,ท่านสามารถติดตั้งปลั๊กอินตัวนี้ได้,ท่านสามารถติดตั้งปลั๊กอินตัวนี้ได้,ท่านสามารถติดตั้งปลั๊กอินตัวนี้ได้,4,1,3,0
